card_id,pokemon_name,pokedex_number,types,rarity,artist,image_url,community_score,llm_score,feature_bonus,final_cuteness,cuteness_tier,llm_reason
sv4-183,Crustle,558.0,Grass,Illustration Rare,OKUBO,https://images.pokemontcg.io/sv4/183_hires.png,,5.0,0.0,1.5385,D,
sv4-155,Maushold ex,925.0,Colorless,Double Rare,5ban Graphics,https://images.pokemontcg.io/sv4/155_hires.png,,5.0,0.0,1.5385,D,
sv4-150,Exploud,295.0,Colorless,Uncommon,LINNE,https://images.pokemontcg.io/sv4/150_hires.png,,5.0,0.0,1.5385,D,
sv4-149,Loudred,294.0,Colorless,Common,Yukiko Baba,https://images.pokemontcg.io/sv4/149_hires.png,,5.0,0.0,1.5385,D,
sv4-146,Ambipom,424.0,Colorless,Uncommon,Hitoshi Ariga,https://images.pokemontcg.io/sv4/146_hires.png,,5.0,0.0,1.5385,D,
xy6-6,Cascoon,268.0,Grass,Common,MAHOU,https://images.pokemontcg.io/xy6/6_hires.png,,5.0,0.0,1.5385,D,
ex8-10,Ludicolo,272.0,Water,Rare Holo,Atsuko Nishida,https://images.pokemontcg.io/ex8/10_hires.png,,5.0,0.0,1.5385,D,
base6-9,Dark Vaporeon,134.0,Water,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/base6/9_hires.png,,5.0,0.0,1.5385,D,
sm12-92,Dragalge,691.0,Psychic,Rare,Midori Harada,https://images.pokemontcg.io/sm12/92_hires.png,,5.0,0.0,1.5385,D,
hgss3-88,Kyogre & Groudon LEGEND,382.0,"Water, Fighting",LEGEND,Shinji Higuchi + Sachiko Eba,https://images.pokemontcg.io/hgss3/88_hires.png,,5.0,0.0,1.5385,D,
sm9-91,Zoroark,571.0,Darkness,Rare Holo,Masakazu Fukuda,https://images.pokemontcg.io/sm9/91_hires.png,,5.0,0.0,1.5385,D,
sm1-87,Alolan Dugtrio,51.0,Metal,Rare Holo,match,https://images.pokemontcg.io/sm1/87_hires.png,,5.0,0.0,1.5385,D,
ex1-21,Seaking,119.0,Water,Rare,Hajime Kusajima,https://images.pokemontcg.io/ex1/21_hires.png,,5.0,0.0,1.5385,D,
hgss4-31,Wailord,321.0,Water,Rare,Hajime Kusajima,https://images.pokemontcg.io/hgss4/31_hires.png,,5.0,0.0,1.5385,D,
base5-26,Dark Hypno,97.0,Psychic,Rare,Kagemaru Himeno,https://images.pokemontcg.io/base5/26_hires.png,,5.0,0.0,1.5385,D,
pl1-49,Grotle,388.0,Grass,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/pl1/49_hires.png,,5.0,0.0,1.5385,D,
bw1-46,Galvantula,596.0,Lightning,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/bw1/46_hires.png,,5.0,0.0,1.5385,D,
swsh6-38,Sealeo,364.0,Water,Uncommon,tetsuya koizumi,https://images.pokemontcg.io/swsh6/38_hires.png,,5.0,0.0,1.5385,D,
col1-48,Pidgeotto,17.0,Colorless,Uncommon,Suwama Chiaki,https://images.pokemontcg.io/col1/48_hires.png,,5.0,0.0,1.5385,D,
ex1-37,Lairon,305.0,Metal,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/ex1/37_hires.png,,5.0,0.0,1.5385,D,
ex3-20,Shelgon,372.0,Colorless,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/ex3/20_hires.png,,5.0,0.0,1.5385,D,
pl3-85,Staravia,397.0,Colorless,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/pl3/85_hires.png,,5.0,0.0,1.5385,D,
bw6-21,Magmortar,467.0,Fire,Rare,Akira Komayama,https://images.pokemontcg.io/bw6/21_hires.png,,5.0,0.0,1.5385,D,
sv4-204,Garbodor,569.0,Darkness,Illustration Rare,Shinya Komatsu,https://images.pokemontcg.io/sv4/204_hires.png,,5.0,0.0,1.5385,D,
sv4-202,Garganacl,934.0,Fighting,Illustration Rare,kodama,https://images.pokemontcg.io/sv4/202_hires.png,,5.0,0.0,1.5385,D,
sv4-200,Mienshao,620.0,Fighting,Illustration Rare,Taira Akitsu,https://images.pokemontcg.io/sv4/200_hires.png,,5.0,0.0,1.5385,D,
sv4-197,Espathra,956.0,Psychic,Illustration Rare,AKIRA EGAWA,https://images.pokemontcg.io/sv4/197_hires.png,,5.0,0.0,1.5385,D,
sv4-185,Toedscruel,949.0,Grass,Illustration Rare,KEIICHIRO ITO,https://images.pokemontcg.io/sv4/185_hires.png,,5.0,0.0,1.5385,D,
ex7-20,Dark Tyranitar,248.0,"Fighting, Darkness",Rare,Kyoko Koizumi,https://images.pokemontcg.io/ex7/20_hires.png,,5.0,0.0,1.5385,D,
bw2-81,Tranquill,520.0,Colorless,Uncommon,Midori Harada,https://images.pokemontcg.io/bw2/81_hires.png,,5.0,0.0,1.5385,D,
sv4-227,Toxtricity ex,849.0,Fighting,Ultra Rare,5ban Graphics,https://images.pokemontcg.io/sv4/227_hires.png,,5.0,0.0,1.5385,D,
sv4-224,Cofagrigus ex,563.0,Psychic,Ultra Rare,Eske Yoshinob,https://images.pokemontcg.io/sv4/224_hires.png,,5.0,0.0,1.5385,D,
sv4-221,Golisopod ex,768.0,Water,Ultra Rare,N-DESIGN Inc.,https://images.pokemontcg.io/sv4/221_hires.png,,5.0,0.0,1.5385,D,
sv4-212,Loudred,294.0,Colorless,Illustration Rare,NC Empire,https://images.pokemontcg.io/sv4/212_hires.png,,5.0,0.0,1.5385,D,
sv4-210,Aegislash,681.0,Metal,Illustration Rare,Takumi Wada,https://images.pokemontcg.io/sv4/210_hires.png,,5.0,0.0,1.5385,D,
sv4-209,Ferrothorn,598.0,Metal,Illustration Rare,Kurata So,https://images.pokemontcg.io/sv4/209_hires.png,,5.0,0.0,1.5385,D,
dp7-11,Torterra,389.0,Fighting,Rare Holo,Masakazu Fukuda,https://images.pokemontcg.io/dp7/11_hires.png,,5.0,0.0,1.5385,D,
xy10-85,M Audino-EX,531.0,Colorless,Rare Holo EX,5ban Graphics,https://images.pokemontcg.io/xy10/85_hires.png,,5.0,0.0,1.5385,D,
sm2-86,Probopass,476.0,Metal,Rare,Yoshinobu Saito,https://images.pokemontcg.io/sm2/86_hires.png,,5.0,0.0,1.5385,D,
sm3-86,Weavile,461.0,Darkness,Rare,Satoshi Shirai,https://images.pokemontcg.io/sm3/86_hires.png,,5.0,0.0,1.5385,D,
neo4-20,Dark Slowking,199.0,Psychic,Rare,Tomokazu Komiya,https://images.pokemontcg.io/neo4/20_hires.png,,5.0,0.0,1.5385,D,
pl2-44,Lairon,305.0,Metal,Uncommon,Yukiko Baba,https://images.pokemontcg.io/pl2/44_hires.png,,5.0,0.0,1.5385,D,
ex2-12,Shiftry,275.0,Grass,Rare Holo,Atsuko Nishida,https://images.pokemontcg.io/ex2/12_hires.png,,5.0,0.0,1.5385,D,
pl2-5,Flygon,330.0,Colorless,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/pl2/5_hires.png,,5.0,0.0,1.5385,D,
ex2-4,Dusclops,356.0,Psychic,Rare Holo,Midori Harada,https://images.pokemontcg.io/ex2/4_hires.png,,5.0,0.0,1.5385,D,
dp2-3,Ambipom,424.0,Colorless,Rare Holo,Kouki Saitou,https://images.pokemontcg.io/dp2/3_hires.png,,5.0,0.0,1.5385,D,
bw9-8,Sceptile,254.0,Grass,Rare Holo,kawayoo,https://images.pokemontcg.io/bw9/8_hires.png,,5.0,0.0,1.5385,D,
ex4-21,Team Magma's Mightyena,262.0,Darkness,Rare,Shin-ichi Yoshikawa,https://images.pokemontcg.io/ex4/21_hires.png,,5.0,0.0,1.5385,D,
xy6-5,Beautifly,267.0,Grass,Rare Holo,Midori Harada,https://images.pokemontcg.io/xy6/5_hires.png,,5.0,0.0,1.5385,D,
bw5-16,Combusken,256.0,Fire,Uncommon,Sumiyoshi Kizuki,https://images.pokemontcg.io/bw5/16_hires.png,,5.0,0.0,1.5385,D,
sv4-233,Maushold ex,925.0,Colorless,Ultra Rare,5ban Graphics,https://images.pokemontcg.io/sv4/233_hires.png,,5.0,0.0,1.5385,D,
sv4-231,Gholdengo ex,1000.0,Metal,Ultra Rare,takuyoa,https://images.pokemontcg.io/sv4/231_hires.png,,5.0,0.0,1.5385,D,
sv4-230,Aegislash ex,681.0,Metal,Ultra Rare,Satoshi Shirai,https://images.pokemontcg.io/sv4/230_hires.png,,5.0,0.0,1.5385,D,
xy5-92,Crawdaunt,342.0,Darkness,Rare Holo,Hajime Kusajima,https://images.pokemontcg.io/xy5/92_hires.png,,5.0,0.0,1.5385,D,
xy4-19,Lumineon,457.0,Water,Uncommon,sui,https://images.pokemontcg.io/xy4/19_hires.png,,5.0,0.0,1.5385,D,
xy11-91,Ambipom,424.0,Colorless,Uncommon,Atsuko Nishida,https://images.pokemontcg.io/xy11/91_hires.png,,5.0,0.0,1.5385,D,
xy3-76,Flygon,330.0,Dragon,Rare,Masakazu Fukuda,https://images.pokemontcg.io/xy3/76_hires.png,,5.0,0.0,1.5385,D,
sm35-77a,Zoroark-GX,571.0,Darkness,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/sm35/77a_hires.png,,5.0,0.0,1.5385,D,
bw6-88,Gabite,444.0,Dragon,Uncommon,Mitsuhiro Arita,https://images.pokemontcg.io/bw6/88_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-10,Magmortar,467.0,Fire,Rare,Hasuno,https://images.pokemontcg.io/sv4pt5/10_hires.png,,5.0,0.0,1.5385,D,
sv4-252,Gholdengo ex,1000.0,Metal,Special Illustration Rare,Akira Komayama,https://images.pokemontcg.io/sv4/252_hires.png,,5.0,0.0,1.5385,D,
sv4-246,Golisopod ex,768.0,Water,Special Illustration Rare,Oku,https://images.pokemontcg.io/sv4/246_hires.png,,5.0,0.0,1.5385,D,
dp1-20,Bibarel,400.0,Colorless,Rare,Ken Sugimori,https://images.pokemontcg.io/dp1/20_hires.png,,5.0,0.0,1.5385,D,
xy9-80,Ferrothorn,598.0,Metal,Rare,Kagemaru Himeno,https://images.pokemontcg.io/xy9/80_hires.png,,5.0,0.0,1.5385,D,
hgss3-87,Kyogre & Groudon LEGEND,382.0,"Water, Fighting",LEGEND,Shinji Higuchi + Sachiko Eba,https://images.pokemontcg.io/hgss3/87_hires.png,,5.0,0.0,1.5385,D,
sm12-90,Golurk,623.0,Psychic,Rare,Ayaka Yoshida,https://images.pokemontcg.io/sm12/90_hires.png,,5.0,0.0,1.5385,D,
ex4-29,Team Aqua's Manectric,310.0,Lightning,Uncommon,K. Utsunomiya,https://images.pokemontcg.io/ex4/29_hires.png,,5.0,0.0,1.5385,D,
swsh6-66,Golurk,623.0,Psychic,Rare,Teeziro,https://images.pokemontcg.io/swsh6/66_hires.png,,5.0,0.0,1.5385,D,
pl4-30,Sceptile,254.0,Grass,Rare,Reiko Tanoue,https://images.pokemontcg.io/pl4/30_hires.png,,5.0,0.0,1.5385,D,
ex14-27,Swampert,260.0,Fighting,Rare,Hisao Nakamura,https://images.pokemontcg.io/ex14/27_hires.png,,5.0,0.0,1.5385,D,
base5-9,Dark Hypno,97.0,Psychic,Rare Holo,Kagemaru Himeno,https://images.pokemontcg.io/base5/9_hires.png,,5.0,0.0,1.5385,D,
base4-31,Venomoth,49.0,Grass,Rare,Ken Sugimori,https://images.pokemontcg.io/base4/31_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-47,Annihilape,979.0,Fighting,Rare,Anesaki Dynamic,https://images.pokemontcg.io/sv4pt5/47_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-43,Houndstone,972.0,Psychic,Rare,Kouki Saitou,https://images.pokemontcg.io/sv4pt5/43_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-26,Xatu,178.0,Psychic,Rare,DOM,https://images.pokemontcg.io/sv4pt5/26_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-21,Lanturn,171.0,Lightning,Uncommon,aspara,https://images.pokemontcg.io/sv4pt5/21_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-6,Espathra ex,956.0,Grass,Double Rare,takuyoa,https://images.pokemontcg.io/sv4pt5/6_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-5,Toedscruel ex,949.0,Grass,Double Rare,5ban Graphics,https://images.pokemontcg.io/sv4pt5/5_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-22,Kilowattrel,941.0,Lightning,Uncommon,AKIRA EGAWA,https://images.pokemontcg.io/sv4pt5/22_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-12,Camerupt,323.0,Fire,Uncommon,satoma,https://images.pokemontcg.io/sv4pt5/12_hires.png,,5.0,0.0,1.5385,D,
swsh3-24,Blaziken,257.0,Fire,Rare Holo,Ryuta Fuse,https://images.pokemontcg.io/swsh3/24_hires.png,,5.0,0.0,1.5385,D,
sm1-85,Krookodile,553.0,Darkness,Rare Holo,Hajime Kusajima,https://images.pokemontcg.io/sm1/85_hires.png,,5.0,0.0,1.5385,D,
swsh6-63,Banette,354.0,Psychic,Rare,Megumi Higuchi,https://images.pokemontcg.io/swsh6/63_hires.png,,5.0,0.0,1.5385,D,
xy3-75,Vibrava,329.0,Dragon,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/xy3/75_hires.png,,5.0,0.0,1.5385,D,
ex4-90,Cradily ex,346.0,Grass,Rare Holo EX,Ryo Ueda,https://images.pokemontcg.io/ex4/90_hires.png,,5.0,0.0,1.5385,D,
sm5-87,Bronzong,437.0,Metal,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/sm5/87_hires.png,,5.0,0.0,1.5385,D,
swsh4-84,Quagsire,195.0,Fighting,Rare,otumami,https://images.pokemontcg.io/swsh4/84_hires.png,,5.0,0.0,1.5385,D,
sm35-77,Zoroark-GX,571.0,Darkness,Rare Rainbow,5ban Graphics,https://images.pokemontcg.io/sm35/77_hires.png,,5.0,0.0,1.5385,D,
bw1-86,Unfezant,521.0,Colorless,Rare,Kagemaru Himeno,https://images.pokemontcg.io/bw1/86_hires.png,,5.0,0.0,1.5385,D,
ex13-39,Combusken,256.0,Fire,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/ex13/39_hires.png,,5.0,0.0,1.5385,D,
base6-8,Dark Slowbro,80.0,Psychic,Rare Holo,Mitsuhiro Arita,https://images.pokemontcg.io/base6/8_hires.png,,5.0,0.0,1.5385,D,
ex1-2,Beautifly,267.0,Grass,Rare Holo,Hajime Kusajima,https://images.pokemontcg.io/ex1/2_hires.png,,5.0,0.0,1.5385,D,
dpp-DP09,Torterra LV.X,389.0,Grass,Promo,Shizurow,https://images.pokemontcg.io/dpp/DP09_hires.png,,5.0,0.0,1.5385,D,
ex14-6,Ludicolo δ,272.0,Fire,Rare Holo,Masakazu Fukuda,https://images.pokemontcg.io/ex14/6_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-33,Swoobat,528.0,Psychic,Uncommon,Narumi Sato,https://images.pokemontcg.io/sv4pt5/33_hires.png,,5.0,0.0,1.5385,D,
sm35-20,Feraligatr,160.0,Water,Uncommon,nagimiso,https://images.pokemontcg.io/sm35/20_hires.png,,5.0,0.0,1.5385,D,
col1-30,Pidgeot,18.0,Colorless,Rare,Suwama Chiaki,https://images.pokemontcg.io/col1/30_hires.png,,5.0,0.0,1.5385,D,
swsh6-51,Zebstrika,523.0,Lightning,Rare,Hasuno,https://images.pokemontcg.io/swsh6/51_hires.png,,5.0,0.0,1.5385,D,
swsh4-52,Manectric,310.0,Lightning,Rare,SATOSHI NAKAI,https://images.pokemontcg.io/swsh4/52_hires.png,,5.0,0.0,1.5385,D,
sm9-59,Nidoking,34.0,Psychic,Rare,kawayoo,https://images.pokemontcg.io/sm9/59_hires.png,,5.0,0.0,1.5385,D,
sm11-51,Golisopod,768.0,Water,Rare Holo,Masakazu Fukuda,https://images.pokemontcg.io/sm11/51_hires.png,,5.0,0.0,1.5385,D,
me1-53,Heliolisk,695.0,Lightning,Common,,https://images.pokemontcg.io/me1/53_hires.png,,5.0,0.0,1.5385,D,
me1-50,Mega Manectric ex,310.0,Lightning,Double Rare,,https://images.pokemontcg.io/me1/50_hires.png,,5.0,0.0,1.5385,D,
me1-47,Magnezone,462.0,Lightning,Uncommon,,https://images.pokemontcg.io/me1/47_hires.png,,5.0,0.0,1.5385,D,
me1-43,Frosmoth,873.0,Water,Uncommon,,https://images.pokemontcg.io/me1/43_hires.png,,5.0,0.0,1.5385,D,
me1-38,Clawitzer,693.0,Water,Rare,,https://images.pokemontcg.io/me1/38_hires.png,,5.0,0.0,1.5385,D,
me1-36,Mega Abomasnow ex,460.0,Water,Double Rare,,https://images.pokemontcg.io/me1/36_hires.png,,5.0,0.0,1.5385,D,
ecard2-30,Quagsire,195.0,Water,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/ecard2/30_hires.png,,5.0,0.0,1.5385,D,
xy11-59,Toxicroak,454.0,Fighting,Rare,Hajime Kusajima,https://images.pokemontcg.io/xy11/59_hires.png,,5.0,0.0,1.5385,D,
base6-50,Kakuna,14.0,Grass,Uncommon,Keiji Kinebuchi,https://images.pokemontcg.io/base6/50_hires.png,,5.0,0.0,1.5385,D,
swsh6-46,Ice Rider Calyrex VMAX,898.0,Water,Rare Holo VMAX,5ban Graphics,https://images.pokemontcg.io/swsh6/46_hires.png,,5.0,0.0,1.5385,D,
bw4-60,Darmanitan,555.0,Psychic,Rare,Shin Nagasawa,https://images.pokemontcg.io/bw4/60_hires.png,,5.0,0.0,1.5385,D,
sm9-50,Heliolisk,695.0,Lightning,Uncommon,Sumiyoshi Kizuki,https://images.pokemontcg.io/sm9/50_hires.png,,5.0,0.0,1.5385,D,
col1-49,Quilava,156.0,Fire,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/col1/49_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV117,Grimmsnarl VMAX,861.0,Darkness,Rare Holo VMAX,5ban Graphics,https://images.pokemontcg.io/swsh45sv/SV117_hires.png,,5.0,0.0,1.5385,D,
ex5-36,Golbat,42.0,Grass,Uncommon,Midori Harada,https://images.pokemontcg.io/ex5/36_hires.png,,5.0,0.0,1.5385,D,
pl4-44,Manectric,310.0,Lightning,Uncommon,Shin Nagasawa,https://images.pokemontcg.io/pl4/44_hires.png,,5.0,0.0,1.5385,D,
sm5-39,Glaceon-GX,471.0,Water,Rare Holo GX,5ban Graphics,https://images.pokemontcg.io/sm5/39_hires.png,,5.0,0.0,1.5385,D,
dp4-35,Combusken,256.0,Fire,Uncommon,Naoyo Kimura,https://images.pokemontcg.io/dp4/35_hires.png,,5.0,0.0,1.5385,D,
hgss2-39,Pupitar,247.0,Fighting,Uncommon,Kouki Saitou,https://images.pokemontcg.io/hgss2/39_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV113,Toxtricity VMAX,849.0,Lightning,Rare Holo VMAX,5ban Graphics,https://images.pokemontcg.io/swsh45sv/SV113_hires.png,,5.0,0.0,1.5385,D,
sm8-28,Dustox,269.0,Grass,Rare,Midori Harada,https://images.pokemontcg.io/sm8/28_hires.png,,5.0,0.0,1.5385,D,
base3-31,Arbok,24.0,Grass,Uncommon,Ken Sugimori,https://images.pokemontcg.io/base3/31_hires.png,,5.0,0.0,1.5385,D,
sm6-81,Empoleon,395.0,Metal,Rare Holo,nagimiso,https://images.pokemontcg.io/sm6/81_hires.png,,5.0,0.0,1.5385,D,
sm2-85,Metagross-GX,376.0,Metal,Rare Holo GX,5ban Graphics,https://images.pokemontcg.io/sm2/85_hires.png,,5.0,0.0,1.5385,D,
xy8-84,Gallade,475.0,Fighting,Rare Holo,5ban Graphics,https://images.pokemontcg.io/xy8/84_hires.png,,5.0,0.0,1.5385,D,
sm1-84,Krokorok,552.0,Darkness,Uncommon,kawayoo,https://images.pokemontcg.io/sm1/84_hires.png,,5.0,0.0,1.5385,D,
sm10-24,Darmanitan,555.0,Fire,Rare,Midori Harada,https://images.pokemontcg.io/sm10/24_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV109,Centiskorch VMAX,851.0,Fire,Rare Holo VMAX,5ban Graphics,https://images.pokemontcg.io/swsh45sv/SV109_hires.png,,5.0,0.0,1.5385,D,
sm75-29,Milotic,350.0,Water,Uncommon,hatachu,https://images.pokemontcg.io/sm75/29_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV102,Corvisquire,822.0,Colorless,Rare Shiny,Masakazu Fukuda,https://images.pokemontcg.io/swsh45sv/SV102_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV087,Galarian Perrserker,863.0,Metal,Rare Shiny,Ryuta Fuse,https://images.pokemontcg.io/swsh45sv/SV087_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-69,Noivern ex,715.0,Dragon,Double Rare,Nisota Niso,https://images.pokemontcg.io/sv4pt5/69_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-65,Revavroom,966.0,Metal,Rare,Anesaki Dynamic,https://images.pokemontcg.io/sv4pt5/65_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-61,Scrafty,560.0,Darkness,Uncommon,Mousho,https://images.pokemontcg.io/sv4pt5/61_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV085,Grimmsnarl,861.0,Darkness,Rare Shiny,Kouki Saitou,https://images.pokemontcg.io/swsh45sv/SV085_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-46,Primeape,57.0,Fighting,Uncommon,Ryuta Fuse,https://images.pokemontcg.io/sv4pt5/46_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV084,Morgrem,860.0,Darkness,Rare Shiny,SATOSHI NAKAI,https://images.pokemontcg.io/swsh45sv/SV084_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-72,Oinkologne,916.0,Colorless,Uncommon,Akira Komayama,https://images.pokemontcg.io/sv4pt5/72_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-52,Grapploct,853.0,Fighting,Uncommon,Sanosuke Sakuma,https://images.pokemontcg.io/sv4pt5/52_hires.png,,5.0,0.0,1.5385,D,
ex1-38,Linoone,264.0,Colorless,Uncommon,Ken Sugimori,https://images.pokemontcg.io/ex1/38_hires.png,,5.0,0.0,1.5385,D,
sm7-48,Electrode-GX,101.0,Lightning,Rare Holo GX,5ban Graphics,https://images.pokemontcg.io/sm7/48_hires.png,,5.0,0.0,1.5385,D,
base5-46,Dark Wartortle,8.0,Water,Uncommon,Kagemaru Himeno,https://images.pokemontcg.io/base5/46_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV082,Thievul,828.0,Darkness,Rare Shiny,Kagemaru Himeno,https://images.pokemontcg.io/swsh45sv/SV082_hires.png,,5.0,0.0,1.5385,D,
ex4-10,Team Magma's Houndoom,229.0,"Fire, Darkness",Rare Holo,Ken Ikuji,https://images.pokemontcg.io/ex4/10_hires.png,,5.0,0.0,1.5385,D,
ex5-3,Crobat,169.0,Grass,Rare Holo,Midori Harada,https://images.pokemontcg.io/ex5/3_hires.png,,5.0,0.0,1.5385,D,
xy7-10,Vespiquen,416.0,Grass,Uncommon,kawayoo,https://images.pokemontcg.io/xy7/10_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-63,Mabosstiff,943.0,Darkness,Rare,KIYOTAKA OSHIYAMA,https://images.pokemontcg.io/sv4pt5/63_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-59,Paldean Clodsire ex,980.0,Darkness,Double Rare,PLANETA Mochizuki,https://images.pokemontcg.io/sv4pt5/59_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV080,Galarian Obstagoon,862.0,Darkness,Rare Shiny,Ryuta Fuse,https://images.pokemontcg.io/swsh45sv/SV080_hires.png,,5.0,0.0,1.5385,D,
swsh45sv-SV079,Galarian Linoone,264.0,Darkness,Rare Shiny,Shin Nagasawa,https://images.pokemontcg.io/swsh45sv/SV079_hires.png,,5.0,0.0,1.5385,D,
swsh6-81,Gallade,475.0,Fighting,Rare,NC Empire,https://images.pokemontcg.io/swsh6/81_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-104,Arboliva,930.0,Grass,Shiny Rare,Hideki Ishikawa,https://images.pokemontcg.io/sv4pt5/104_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-103,Dolliv,929.0,Grass,Shiny Rare,saino misaki,https://images.pokemontcg.io/sv4pt5/103_hires.png,,5.0,0.0,1.5385,D,
swsh6-79,Galarian Sirfetch'd,865.0,Fighting,Rare,Uta,https://images.pokemontcg.io/swsh6/79_hires.png,,5.0,0.0,1.5385,D,
swsh6-77,Dugtrio,51.0,Fighting,Rare,Hitoshi Ariga,https://images.pokemontcg.io/swsh6/77_hires.png,,5.0,0.0,1.5385,D,
ex2-22,Shiftry,275.0,Grass,Rare,Ken Sugimori,https://images.pokemontcg.io/ex2/22_hires.png,,5.0,0.0,1.5385,D,
dp6-22,Crawdaunt,342.0,Water,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/dp6/22_hires.png,,5.0,0.0,1.5385,D,
swsh6-75,Shadow Rider Calyrex VMAX,898.0,Psychic,Rare Holo VMAX,5ban Graphics,https://images.pokemontcg.io/swsh6/75_hires.png,,5.0,0.0,1.5385,D,
bw3-82,Bisharp,625.0,Metal,Rare Holo,5ban Graphics,https://images.pokemontcg.io/bw3/82_hires.png,,5.0,0.0,1.5385,D,
swsh6-70,Malamar,687.0,Psychic,Rare,Kagemaru Himeno,https://images.pokemontcg.io/swsh6/70_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-94,Vileplume,45.0,Grass,Shiny Rare,0313,https://images.pokemontcg.io/sv4pt5/94_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-74,Maushold,925.0,Colorless,Uncommon,KIYOTAKA OSHIYAMA,https://images.pokemontcg.io/sv4pt5/74_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-67,Gholdengo,1000.0,Metal,Rare,Mitsuhiro Arita,https://images.pokemontcg.io/sv4pt5/67_hires.png,,5.0,0.0,1.5385,D,
gym1-8,Lt. Surge's Magneton,82.0,Lightning,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/gym1/8_hires.png,,5.0,0.0,1.5385,D,
base2-13,Venomoth,49.0,Grass,Rare Holo,Ken Sugimori,https://images.pokemontcg.io/base2/13_hires.png,,5.0,0.0,1.5385,D,
sm11-3,Yanmega,469.0,Grass,Uncommon,Hitoshi Ariga,https://images.pokemontcg.io/sm11/3_hires.png,,5.0,0.0,1.5385,D,
sm12-88,Swoobat,528.0,Psychic,Rare,Tomokazu Komiya,https://images.pokemontcg.io/sm12/88_hires.png,,5.0,0.0,1.5385,D,
base6-20,Beedrill,15.0,Grass,Rare,Ken Sugimori,https://images.pokemontcg.io/base6/20_hires.png,,5.0,0.0,1.5385,D,
ex4-89,Blaziken ex,257.0,Fire,Rare Holo EX,Hikaru Koike,https://images.pokemontcg.io/ex4/89_hires.png,,5.0,0.0,1.5385,D,
xy5-90,Diggersby,660.0,Fighting,Rare,Kyoko Umemoto,https://images.pokemontcg.io/xy5/90_hires.png,,5.0,0.0,1.5385,D,
bw9-88,Raticate,20.0,Colorless,Rare,5ban Graphics,https://images.pokemontcg.io/bw9/88_hires.png,,5.0,0.0,1.5385,D,
xy7-88,M Ampharos-EX,181.0,Lightning,Rare Ultra,5ban Graphics,https://images.pokemontcg.io/xy7/88_hires.png,,5.0,0.0,1.5385,D,
bw6-9,Cascoon,268.0,Grass,Uncommon,match,https://images.pokemontcg.io/bw6/9_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-130,Baxcalibur,998.0,Water,Shiny Rare,GOSSAN,https://images.pokemontcg.io/sv4pt5/130_hires.png,,5.0,0.0,1.5385,D,
sv4pt5-129,Arctibax,997.0,Water,Shiny Rare,Kouki Saitou,https://images.pokemontcg.io/sv4pt5/129_hires.png,,5.0,0.0,1.5385,D,
